date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:10	149/149	---M--	200	added ('OK')	text/html	etag:%2295-356b2f6728640%22	https://www.cis.rit.edu/htbooks/nmr/chap-5/e9-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-5/e9-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-5/chap-5.htm)
10:45:11	150/150	---M--	200	added ('OK')	text/html	etag:%2296-356b2f6728640%22	https://www.cis.rit.edu/htbooks/nmr/chap-5/e9-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-5/e9-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-5/chap-5.htm)
10:45:11	358/358	---M--	200	added ('OK')	text/html	etag:%22166-357785b34a200%22	https://www.cis.rit.edu/htbooks/nmr/refs/ref-16.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/refs/ref-16.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-5/chap-5.htm)
10:45:11	138/138	---M--	200	added ('OK')	text/html	etag:%228a-356b2f4c74740%22	https://www.cis.rit.edu/htbooks/nmr/chap-5/e10-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-5/e10-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-5/chap-5.htm)
10:45:11	138/138	---M--	200	added ('OK')	text/html	etag:%228a-356b2f5045040%22	https://www.cis.rit.edu/htbooks/nmr/chap-5/e10-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-5/e10-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-5/chap-5.htm)
10:45:11	138/138	---M--	200	added ('OK')	text/html	etag:%228a-356b2f5045040%22	https://www.cis.rit.edu/htbooks/nmr/chap-5/e10-3.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-5/e10-3.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-5/chap-5.htm)
10:45:12	236/236	---M--	200	added ('OK')	text/html	etag:%22ec-356b2f7d17a00%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d3-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d3-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:12	336/336	---M--	200	added ('OK')	text/html	etag:%22150-357785b34a200%22	https://www.cis.rit.edu/htbooks/nmr/refs/ref-02.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/refs/ref-02.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:12	341/341	---M--	200	added ('OK')	text/html	etag:%22155-357785b34a200%22	https://www.cis.rit.edu/htbooks/nmr/refs/ref-12.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/refs/ref-12.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:12	146/146	---M--	200	added ('OK')	text/html	etag:%2292-356b2f7d17a00%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d3-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d3-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:13	53/53	---M--	200	added ('OK')	image/gif	etag:%2235-3577758c28600%22	https://www.cis.rit.edu/htbooks/nmr/images/10-rho.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/images/10-rho.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:13	225/225	---M--	200	added ('OK')	text/html	etag:%22e1-356b2f7e0bc40%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d4-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d4-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:13	227/227	---M--	200	added ('OK')	text/html	etag:%22e3-356b2f7e0bc40%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d4-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d4-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:13	226/226	---M--	200	added ('OK')	text/html	etag:%22e2-356b2f80e8300%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d4-3.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d4-3.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:14	227/227	---M--	200	added ('OK')	text/html	etag:%22e3-356b2f80e8300%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d4-4.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d4-4.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:14	140/140	---M--	200	added ('OK')	text/html	etag:%228c-356b2f80e8300%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d4-5.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d4-5.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:14	226/226	---M--	200	added ('OK')	text/html	etag:%22e2-356b2f81dc540%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d5-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d5-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:15	227/227	---M--	200	added ('OK')	text/html	etag:%22e3-356b2f81dc540%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d5-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d5-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:15	227/227	---M--	200	added ('OK')	text/html	etag:%22e3-356b2f84b8c00%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d5-3.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d5-3.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:15	140/140	---M--	200	added ('OK')	text/html	etag:%228c-356b2f84b8c00%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d5-4.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d5-4.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:15	143/143	---M--	200	added ('OK')	text/html	etag:%228f-356b2f84b8c00%22	https://www.cis.rit.edu/htbooks/nmr/chap-6/d5-5.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-6/d5-5.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-6/chap-6.htm)
10:45:16	140/140	---M--	200	added ('OK')	text/html	etag:%228c-356b2fd3e06c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i1-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i1-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:16	152/152	---M--	200	added ('OK')	text/html	etag:%2298-47b3f83215b00%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i2-00.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i2-00.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:16	140/140	---M--	200	added ('OK')	text/html	etag:%228c-356b2fd3e06c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i2-0.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i2-0.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:16	171/171	---M--	200	added ('OK')	text/html	etag:%22ab-356b2fd6bcd80%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i2-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i2-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:17	147/147	---M--	200	added ('OK')	text/html	etag:%2293-47b3f794ba7c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i2-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i2-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:17	250/250	---M--	200	added ('OK')	text/html	etag:%22fa-3691792c9e080%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i2-3.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i2-3.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:17	255/255	---M--	200	added ('OK')	text/html	etag:%22ff-36917952c3a80%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i2-4.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i2-4.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:17	255/255	---M--	200	added ('OK')	text/html	etag:%22ff-3691795e35580%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i2-5.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i2-5.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:17	149/149	---M--	200	added ('OK')	text/html	etag:%2295-47b4002722100%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i2-6.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i2-6.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:18	138/138	---M--	200	added ('OK')	text/html	etag:%228a-356b2fc0cd9c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g7-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g7-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:18	137/137	---M--	200	added ('OK')	text/html	etag:%2289-356b2fc0cd9c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g7-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g7-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:18	135/135	---M--	200	added ('OK')	text/html	etag:%2287-356b2fc0cd9c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:18	133/133	---M--	200	added ('OK')	text/html	etag:%2285-356b2fc86ebc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:19	132/132	---M--	200	added ('OK')	text/html	etag:%2284-356b2fcc3f4c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-3.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-3.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:19	133/133	---M--	200	added ('OK')	text/html	etag:%2285-356b2fcc3f4c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-4.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-4.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:19	133/133	---M--	200	added ('OK')	text/html	etag:%2285-356b2fcc3f4c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-5.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-5.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:19	133/133	---M--	200	added ('OK')	text/html	etag:%2285-356b2fcf1bb80%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-6.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-6.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:19	133/133	---M--	200	added ('OK')	text/html	etag:%2285-356b2fd00fdc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-7.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-7.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:20	132/132	---M--	200	added ('OK')	text/html	etag:%2284-356b2fd00fdc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-8.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-8.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:20	133/133	---M--	200	added ('OK')	text/html	etag:%2285-356b2fd00fdc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-9.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-9.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:20	135/135	---M--	200	added ('OK')	text/html	etag:%2287-356b2fc0cd9c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-10.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-10.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:20	136/136	---M--	200	added ('OK')	text/html	etag:%2288-356b2fc3aa080%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-11.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-11.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:21	134/134	---M--	200	added ('OK')	text/html	etag:%2286-356b2fc49e2c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-12.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-12.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:21	133/133	---M--	200	added ('OK')	text/html	etag:%2285-356b2fc49e2c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-13.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-13.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:21	134/134	---M--	200	added ('OK')	text/html	etag:%2286-356b2fc49e2c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-14.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-14.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:21	135/135	---M--	200	added ('OK')	text/html	etag:%2287-356b2fc49e2c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-15.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-15.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:21	135/135	---M--	200	added ('OK')	text/html	etag:%2287-356b2fc77a980%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-16.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-16.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:22	189/189	---M--	200	added ('OK')	text/html	etag:%22bd-356b2fc86ebc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-17.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-17.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:22	135/135	---M--	200	added ('OK')	text/html	etag:%2287-356b2fc86ebc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-18.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-18.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:22	165/165	---M--	200	added ('OK')	text/html	etag:%22a5-356b2fc86ebc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-19.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-19.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:22	134/134	---M--	200	added ('OK')	text/html	etag:%2286-356b2fcb4b280%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-20.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-20.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:22	134/134	---M--	200	added ('OK')	text/html	etag:%2286-356b2fcc3f4c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g8-21.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g8-21.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:23	208/208	---M--	200	added ('OK')	text/html	etag:%22d0-356b2fbcfd0c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g10-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g10-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:23	206/206	---M--	200	added ('OK')	text/html	etag:%22ce-356b2fbcfd0c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g10-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g10-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:23	207/207	---M--	200	added ('OK')	text/html	etag:%22cf-356b2fbfd9780%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g10-3.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g10-3.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:23	463/463	---M--	200	added ('OK')	text/html	etag:%221cf-357785b34a200%22	https://www.cis.rit.edu/htbooks/nmr/refs/ref-29.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/refs/ref-29.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:24	141/141	---M--	200	added ('OK')	text/html	etag:%228d-356b2fdf521c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i4-5.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i4-5.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:24	268/268	---M--	200	added ('OK')	image/gif	etag:%2210c-356b2f8f364c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/images/coil-eq.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/images/coil-eq.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:24	460/460	---M--	200	added ('OK')	text/html	etag:%221cc-357785b34a200%22	https://www.cis.rit.edu/htbooks/nmr/refs/ref-32.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/refs/ref-32.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:24	140/140	---M--	200	added ('OK')	text/html	etag:%228c-356b2fd7b0fc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i3-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i3-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:24	140/140	---M--	200	added ('OK')	text/html	etag:%228c-356b2fd7b0fc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i3-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i3-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:25	140/140	---M--	200	added ('OK')	text/html	etag:%228c-356b2fd7b0fc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i3-3.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i3-3.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:25	338/338	---M--	200	added ('OK')	text/html	etag:%22152-357785b34a200%22	https://www.cis.rit.edu/htbooks/nmr/refs/ref-01.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/refs/ref-01.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:25	247/247	---M--	200	added ('OK')	text/html	etag:%22f7-356b2fe22e880%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i5-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i5-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:25	141/141	---M--	200	added ('OK')	text/html	etag:%228d-356b2fe322ac0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/i5-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/i5-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:26	140/140	---M--	200	added ('OK')	text/html	etag:%228c-356b2fd00fdc0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g9-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g9-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:26	142/142	---M--	200	added ('OK')	text/html	etag:%228e-356b2fd2ec480%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g9-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g9-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:26	142/142	---M--	200	added ('OK')	text/html	etag:%228e-356b2fd3e06c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g9-3.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g9-3.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:26	141/141	---M--	200	added ('OK')	text/html	etag:%228d-356b2fd3e06c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-7/g9-4.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-7/g9-4.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-7/chap-7.htm)
10:45:27	139/139	---M--	200	added ('OK')	text/html	etag:%228b-3577b93b77640%22	https://www.cis.rit.edu/htbooks/nmr/chap-8/h1-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-8/h1-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-8/chap-8.htm)
10:45:27	139/139	---M--	200	added ('OK')	text/html	etag:%228b-3577b93e53d00%22	https://www.cis.rit.edu/htbooks/nmr/chap-8/h1-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-8/h1-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-8/chap-8.htm)
10:45:27	1726/1726	---M--	200	added ('OK')	text/html	etag:%226be-3577b974afd40%22	https://www.cis.rit.edu/htbooks/nmr/chap-8/h2-1.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-8/h2-1.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-8/chap-8.htm)
10:45:27	137/137	---M--	200	added ('OK')	text/html	etag:%2289-3577b974afd40%22	https://www.cis.rit.edu/htbooks/nmr/chap-8/h2-2.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-8/h2-2.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-8/chap-8.htm)
10:45:27	167/167	---M--	200	added ('OK')	text/html	etag:%22a7-3577b974afd40%22	https://www.cis.rit.edu/htbooks/nmr/chap-8/h2-3.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-8/h2-3.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-8/chap-8.htm)
10:45:28	141/141	---M--	200	added ('OK')	text/html	etag:%228d-3577b975a3f80%22	https://www.cis.rit.edu/htbooks/nmr/chap-8/h2-4.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-8/h2-4.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-8/chap-8.htm)
10:45:28	141/141	---M--	200	added ('OK')	text/html	etag:%228d-3577b975a3f80%22	https://www.cis.rit.edu/htbooks/nmr/chap-8/h2-5.htm	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-8/h2-5.html	(from https://www.cis.rit.edu/htbooks/nmr/chap-8/chap-8.htm)
